gene	SRX6979849	SRX6979775	SRX6979685	SRX6979613	SRX6979563	SRX6980129	SRX6979593	SRX6979781	SRX6980260	SRX6979825	SRX6980257	SRX6979581	SRX6980224	SRX6979852	SRX6979533	SRX6979628	SRX6979733	SRX6979634	SRX6979608	SRX6979727	SRX6979816	SRX6979885	SRX6980132	SRX6979760	SRX6980079	SRX6980233	SRX6979968	SRX6979730	SRX6979697	SRX6979813	SRX6979667	SRX6979766	SRX6979789	SRX6979631	SRX6979745	SRX6979521	SRX6979837	SRX6979956	SRX6980263	SRX6979778	SRX6979536	SRX6979751	SRX6979798	SRX6979879	SRX6979971	SRX6979643	SRX6979965	SRX6980089	SRX6979962	SRX6979882	SRX6979736
11	0.06050558466546462	0.10746754345853123	0.44540305078819636	0.1640823356956404	0.5964574191571937	0.06992898920932761	0.33080437067555984	0.14554200826285643	0.0	0.04532670834135175	0.056685952172361574	0.3627102259401794	0.05696223802354705	0.07844325900991429	0.5265422026208112	0.12267327139559861	0.15794706719936946	0.12544876158237053	0.22417196033806208	0.41884904471004125	0.0	0.0	0.039575658706168027	0.2244446733780113	0.2858878604867241	0.45247437307696037	0.39947716428738067	0.16060168844409503	0.10109715689520521	0.20427924155203198	0.4076232061521755	0.27330612516196123	0.0781253458674166	0.15433989905553241	0.1399258609821879	0.19978572315239496	0.0	0.44818241024096805	0.18475113121962952	0.3279132551391385	0.7370567500723965	0.4437849799642176	0.05198850305448052	0.31360760653158926	0.05844809324200936	0.38747503982662196	0.23247026037017868	0.04499065296689286	0.5217991827146368	0.3290094906077661	0.3342053419114487
12	0.3025279233273231	0.10746754345853123	0.5196368925862291	0.2871440874673707	0.6423387590923625	0.16316764148843108	0.38593843245481985	0.21831301239428466	0.038436287299101694	0.07554451390225292	0.11337190434472315	0.43525227112821524	0.2278489520941882	0.07844325900991429	0.5265422026208112	0.1840099070933979	0.15794706719936946	0.4390706655382969	0.22417196033806208	0.5759174364763068	0.2813033091747707	0.279479692656182	0.23745395223700816	0.3142225427292158	0.3335358372345114	0.5278867685897871	0.599215746431071	0.19272202613291403	0.20219431379041042	0.4766515636214079	0.815246412304351	0.3826285752267457	0.13020890977902766	0.25723316509255406	0.1399258609821879	0.4661666873555882	0.0	0.6722736153614521	0.36950226243925904	0.7869918123339325	0.9310190527230271	1.0460645956299415	0.05198850305448052	0.574947278641247	0.17534427972602806	0.5037175517746085	0.27121530376520847	0.04499065296689286	0.8696653045243946	0.5922170830939789	0.5013080128671731
13	0.42353909265825235	0.16120131518779685	0.5196368925862291	0.2871440874673707	0.6882200990275312	0.16316764148843108	0.4962065560133398	0.21831301239428466	0.038436287299101694	0.0906534166827035	0.11337190434472315	0.43525227112821524	0.2278489520941882	0.07844325900991429	0.8274234612612746	0.1840099070933979	0.15794706719936946	0.6272438079118526	0.2690063524056745	0.6806296976538171	0.4219549637621561	0.279479692656182	0.2770296109431762	0.3142225427292158	0.3335358372345114	0.6410053618590271	0.6325055101216861	0.19272202613291403	0.20219431379041042	0.4766515636214079	0.815246412304351	0.3826285752267457	0.18229247369063872	0.25723316509255406	0.1399258609821879	0.7325476515587815	0.0	0.8403420192018152	0.4156900452441664	0.8525744633617601	1.0861888948435316	1.3313549398926527	0.05198850305448052	0.574947278641247	0.17534427972602806	0.5424650557572708	0.30996034716023824	0.04499065296689286	0.9131485697506143	0.6580189812155322	0.6015696154406076
14	0.7260670159855754	0.26866885864632806	0.9650399433744254	0.7383705106303817	1.1929148383143875	0.34964494604663804	1.1026812355851996	0.8732520495771386	0.15374514919640678	0.12087122224360468	0.2550867847756271	0.7979624970683946	0.28481119011773526	0.7059893310892286	1.5796266078624335	0.6747029926757924	1.0266559367959016	1.3172119966148905	0.40350952860851175	0.7853419588313274	0.6329324456432341	0.558959385312364	0.3166052696493442	0.5386672161072271	0.47647976747787346	0.9049487461539207	1.0652724380996819	0.32120337688819006	1.2131658827424625	0.4766515636214079	1.0190580153804387	0.6559347003887069	1.0937548421438323	1.1832725594257485	0.45475904819211066	1.2653095799651681	1.0071719370743146	1.9047752435241143	0.5080656108539812	1.0493224164452433	1.3577361185544146	1.8702367012777743	0.9357930549806494	0.7317510819070416	0.5844809324200936	0.8524450876185683	0.9686260848757444	0.40491587670203577	1.60888081337013	0.7896227774586386	0.7352517522051871
15	1.3916284473056864	0.9672078911267811	1.7816122031527855	1.1075557659455726	2.56935503636945	1.421889447256328	1.3783515444814993	2.1103591198114184	0.5765443094865255	0.43815818063306694	0.5385165456374349	1.741009084512861	0.7405090943061117	1.0982056261388	2.2566094398034764	1.226732713955986	1.6584442055933795	1.4426607581972613	1.389866154095985	1.1518348729526136	1.547168200461239	0.7918591291925157	1.147694102478873	2.4240024724825218	1.0006075117035342	2.903377227243829	2.430152749414899	0.513925403021104	2.1230402947993094	2.04279241552032	2.8533624430652287	1.147885725680237	2.5260528497131367	1.5433989905553243	0.8395551658931274	1.8646667494223528	1.342895916099086	5.378188922891617	0.7390045248785181	2.229810134946142	3.10339684241009	5.230322978149708	1.8195976069068183	2.4565929178307826	0.8767213986301403	2.3248502389597316	2.0147422565415485	1.664654159775036	3.3047281571926996	1.4476417586741708	1.5039240386015191
16	1.3916284473056864	0.9672078911267811	1.7816122031527855	1.1075557659455726	2.56935503636945	1.421889447256328	1.3783515444814993	2.1103591198114184	0.5765443094865255	0.43815818063306694	0.5385165456374349	1.741009084512861	0.7405090943061117	1.0982056261388	2.2566094398034764	1.226732713955986	1.6584442055933795	1.4426607581972613	1.389866154095985	1.1518348729526136	1.547168200461239	0.7918591291925157	1.147694102478873	2.4240024724825218	1.0006075117035342	2.9410834250002424	2.430152749414899	0.513925403021104	2.1230402947993094	2.04279241552032	2.9552682446032725	1.147885725680237	2.5260528497131367	1.5433989905553243	0.8395551658931274	1.8646667494223528	1.4100407119040403	5.378188922891617	0.7390045248785181	2.229810134946142	3.10339684241009	5.357118686710913	1.8195976069068183	2.4565929178307826	0.8767213986301403	2.3248502389597316	2.0147422565415485	1.664654159775036	3.3047281571926996	1.4476417586741708	1.5039240386015191
17	1.3916284473056864	0.9672078911267811	1.7816122031527855	1.1075557659455726	2.7069990561749564	1.4451991103261037	1.3783515444814993	2.1831301239428464	0.5765443094865255	0.4532670834135175	0.5385165456374349	1.8135511297008968	0.8544335703532058	1.0982056261388	2.2566094398034764	1.226732713955986	1.6584442055933795	1.4426607581972613	1.389866154095985	1.1518348729526136	1.6174940277549317	0.838439077968546	1.187269761185041	2.4688914071581243	1.238847395442471	2.9787896227566555	2.5300220404867444	0.513925403021104	2.1230402947993094	2.1108854960376635	3.1590798476793602	1.2572081757450215	2.734387105359581	1.5433989905553243	0.9794810268753152	1.9312619904731512	1.4100407119040403	5.658302929292222	0.8313800904883328	2.3609754370017972	3.5301139082414776	5.80090366667513	1.8195976069068183	2.5611287866746455	0.9936175851141591	2.4798402548903806	2.0534872999365783	1.7546354657088217	3.3047281571926996	1.7108493511603835	1.6041856411749538
18	1.3916284473056864	1.0209416628560466	2.0043137285468835	1.1485763498694828	3.165812455526644	1.4451991103261037	1.4886196680400194	2.255901128074275	0.5765443094865255	0.5892472084375728	0.5385165456374349	1.8135511297008968	1.025320284423847	1.2550921441586287	2.407050069123708	1.226732713955986	1.7374177391930643	1.4426607581972613	1.389866154095985	1.2041910035413688	1.6174940277549317	0.9315989755206067	1.2664210785973768	2.558669276509329	1.2864953721902583	3.318145402564376	2.5633118041773595	0.513925403021104	2.1230402947993094	2.3151647375896958	3.260985649217404	1.2572081757450215	2.838554233182803	1.8006321556478782	1.2243512835941441	1.9312619904731512	1.4771855077089948	5.658302929292222	0.8313800904883328	2.6888886921409356	5.2757746320971535	5.896000448096034	2.0795401221792207	2.7179325899404403	0.9936175851141591	3.2160428305609625	2.0534872999365783	1.7996261186757145	3.4351779528713586	2.3688683323759157	1.7044472437483882
19	1.4521340319711509	1.0209416628560466	2.0043137285468835	1.3126586855651232	3.3493378152673188	1.4685087733958797	1.5988877915985393	2.4014431363371314	0.6918531713838305	0.619465013998474	0.6235454738959774	1.8135511297008968	1.196206998494488	1.4119786621784571	2.55749069844394	1.2880693496537854	1.7374177391930643	1.5053851389884465	1.4347005461635973	1.2565471341301238	1.6878198550486243	0.9315989755206067	1.345572396009713	2.603558211184931	1.381791325685833	3.4689701935900294	2.6298913315585897	0.578166078398742	2.426331765484925	2.3832578181070394	3.260985649217404	1.2572081757450215	2.968763142961831	1.8006321556478782	1.2243512835941441	1.9312619904731512	1.544330303513949	5.826371333132585	0.9237556560981476	2.885636645224419	5.353359553157405	6.086194010937842	2.0795401221792207	2.7179325899404403	1.1105137715981779	3.332285342508949	2.092232343331608	1.979588730543286	3.4351779528713586	2.434670230497469	1.8047088463218228
20	1.4521340319711509	1.0746754345853122	2.0043137285468835	1.3126586855651232	3.5787445149431623	1.4918184364656555	1.7642899769363192	2.4742141404685594	0.7302894586829322	0.6950095279007269	0.6518884499821581	1.8860931748889327	1.3101314745415822	1.6473084392082	2.55749069844394	1.3494059853515847	1.7374177391930643	1.5681095197796318	1.4347005461635973	1.308903264718879	1.758145682342317	1.0247588730726673	1.345572396009713	2.828002884562942	1.381791325685833	3.6952073801285095	2.6631810952492043	0.6745270914651991	2.426331765484925	2.3832578181070394	3.362891450755448	1.366530625809806	3.072930270785053	1.8006321556478782	1.6091474012951608	2.064452472574748	1.544330303513949	5.826371333132585	0.9237556560981476	3.0168019472800744	5.624906776868288	6.1495918652184445	2.0795401221792207	2.7702005243623717	1.1689618648401872	3.564770366404922	2.130977386726638	1.979588730543286	3.4786612180975784	2.6978778229836817	2.1389141882332714
21	1.4521340319711509	1.0746754345853122	2.0043137285468835	1.3126586855651232	3.6705071948134997	1.4918184364656555	1.7642899769363192	2.546985144599988	0.7302894586829322	0.725227333461628	0.6518884499821581	1.8860931748889327	1.3101314745415822	1.6473084392082	2.55749069844394	1.3494059853515847	1.7374177391930643	1.5681095197796318	1.4347005461635973	1.308903264718879	1.758145682342317	1.0247588730726673	1.345572396009713	2.828002884562942	1.381791325685833	3.7706197756413364	2.6631810952492043	0.6745270914651991	2.426331765484925	2.3832578181070394	3.362891450755448	1.366530625809806	3.072930270785053	1.8006321556478782	1.6091474012951608	2.064452472574748	1.544330303513949	5.826371333132585	1.0161312217079623	3.14796724933573	5.896454000579172	6.1495918652184445	2.0795401221792207	2.7702005243623717	1.1689618648401872	3.6810128783529086	2.130977386726638	1.979588730543286	3.4786612180975784	2.9610854154698947	2.1723347224244165
22	1.4521340319711509	1.0746754345853122	2.0043137285468835	1.3126586855651232	3.6705071948134997	1.4918184364656555	1.8745581004948393	2.546985144599988	0.7302894586829322	0.725227333461628	0.6518884499821581	1.8860931748889327	1.3101314745415822	1.6473084392082	2.55749069844394	1.3494059853515847	1.7374177391930643	1.5681095197796318	1.4347005461635973	1.308903264718879	1.758145682342317	1.0247588730726673	1.345572396009713	2.9177807539141467	1.381791325685833	3.8083259733977495	2.6964708589398194	0.6745270914651991	2.426331765484925	2.3832578181070394	3.362891450755448	1.366530625809806	3.0989720527408586	1.852078788666389	1.6091474012951608	2.064452472574748	1.544330303513949	5.8823941344127055	1.0161312217079623	3.279132551391385	5.974038921639424	6.212989719499046	2.0795401221792207	2.7702005243623717	1.1689618648401872	3.7197603823355707	2.130977386726638	1.979588730543286	3.4786612180975784	2.9610854154698947	2.1723347224244165
23	1.4521340319711509	1.0746754345853122	2.0043137285468835	1.3126586855651232	3.6705071948134997	1.4918184364656555	1.8745581004948393	2.546985144599988	0.7302894586829322	0.725227333461628	0.6518884499821581	1.8860931748889327	1.3101314745415822	1.6473084392082	2.55749069844394	1.3494059853515847	1.7374177391930643	1.5681095197796318	1.4347005461635973	1.308903264718879	1.758145682342317	1.0247588730726673	1.345572396009713	2.9177807539141467	1.381791325685833	3.8083259733977495	2.6964708589398194	0.6745270914651991	2.426331765484925	2.3832578181070394	3.362891450755448	1.366530625809806	3.0989720527408586	1.852078788666389	1.6091474012951608	2.064452472574748	1.544330303513949	5.8823941344127055	1.0161312217079623	3.279132551391385	5.974038921639424	6.212989719499046	2.0795401221792207	2.7702005243623717	1.1689618648401872	3.7197603823355707	2.130977386726638	1.979588730543286	3.4786612180975784	2.9610854154698947	2.1723347224244165
24	1.4521340319711509	1.0746754345853122	2.0043137285468835	1.3126586855651232	3.6705071948134997	1.4918184364656555	1.8745581004948393	2.546985144599988	0.7302894586829322	0.725227333461628	0.6518884499821581	1.8860931748889327	1.3101314745415822	1.6473084392082	2.55749069844394	1.3494059853515847	1.7374177391930643	1.5681095197796318	1.4347005461635973	1.308903264718879	1.758145682342317	1.0247588730726673	1.345572396009713	3.0524475579409533	1.381791325685833	3.8083259733977495	2.6964708589398194	0.6745270914651991	2.426331765484925	2.3832578181070394	3.362891450755448	1.366530625809806	3.0989720527408586	1.852078788666389	1.6091474012951608	2.064452472574748	1.544330303513949	5.8823941344127055	1.0161312217079623	3.4102978534470405	5.974038921639424	6.212989719499046	2.0795401221792207	2.7702005243623717	1.1689618648401872	3.7197603823355707	2.130977386726638	1.979588730543286	3.4786612180975784	2.9610854154698947	2.1723347224244165
25	1.4521340319711509	1.0746754345853122	2.0043137285468835	1.3126586855651232	3.6705071948134997	1.4918184364656555	1.8745581004948393	2.546985144599988	0.7302894586829322	0.725227333461628	0.6518884499821581	1.8860931748889327	1.3101314745415822	1.6473084392082	2.55749069844394	1.3494059853515847	1.7374177391930643	1.5681095197796318	1.4347005461635973	1.308903264718879	1.758145682342317	1.0247588730726673	1.345572396009713	3.0524475579409533	1.381791325685833	3.8083259733977495	2.6964708589398194	0.6424067537763801	2.426331765484925	2.3832578181070394	3.362891450755448	1.366530625809806	3.0989720527408586	1.852078788666389	1.6441288665407077	2.064452472574748	1.544330303513949	5.8823941344127055	1.0161312217079623	3.4102978534470405	5.935246461109298	6.212989719499046	2.0795401221792207	2.7702005243623717	1.1689618648401872	3.7197603823355707	2.130977386726638	1.979588730543286	3.4786612180975784	2.9610854154698947	2.1723347224244165
26	1.4521340319711509	1.0746754345853122	2.0043137285468835	1.3126586855651232	3.6705071948134997	1.4918184364656555	1.8745581004948393	2.546985144599988	0.7302894586829322	0.725227333461628	0.6518884499821581	1.8860931748889327	1.3101314745415822	1.6473084392082	2.55749069844394	1.3494059853515847	1.7374177391930643	1.5681095197796318	1.4347005461635973	1.308903264718879	1.758145682342317	1.0247588730726673	1.345572396009713	3.0524475579409533	1.381791325685833	3.8083259733977495	2.6964708589398194	0.6424067537763801	2.426331765484925	2.3832578181070394	3.362891450755448	1.366530625809806	3.0989720527408586	1.852078788666389	1.6441288665407077	2.064452472574748	1.544330303513949	5.8823941344127055	1.0161312217079623	3.4102978534470405	5.935246461109298	6.212989719499046	2.0795401221792207	2.7702005243623717	1.1689618648401872	3.7197603823355707	2.130977386726638	1.979588730543286	3.4786612180975784	3.026887313591448	2.1723347224244165
27	1.4521340319711509	1.0746754345853122	2.0043137285468835	1.3126586855651232	3.6705071948134997	1.4918184364656555	1.8745581004948393	2.546985144599988	0.7302894586829322	0.725227333461628	0.7085744021545197	1.8860931748889327	1.3101314745415822	1.6473084392082	2.55749069844394	1.3494059853515847	1.7374177391930643	1.5681095197796318	1.4347005461635973	1.308903264718879	1.758145682342317	1.0247588730726673	1.345572396009713	3.0524475579409533	1.381791325685833	3.8083259733977495	2.6964708589398194	0.6424067537763801	2.426331765484925	2.3832578181070394	3.362891450755448	1.366530625809806	3.0989720527408586	1.852078788666389	1.6441288665407077	2.064452472574748	1.544330303513949	5.8823941344127055	1.0161312217079623	3.475880504474868	5.935246461109298	6.276387573779649	2.131528625233701	2.7702005243623717	1.1689618648401872	3.7197603823355707	2.1697224301216678	2.024579383510179	3.4786612180975784	3.026887313591448	2.1723347224244165
28	1.4521340319711509	1.0746754345853122	2.0043137285468835	1.3126586855651232	3.7622698746838372	1.4918184364656555	1.9848262240533592	2.546985144599988	0.7302894586829322	0.725227333461628	0.7085744021545197	1.8860931748889327	1.3101314745415822	1.6473084392082	2.55749069844394	1.3494059853515847	1.7374177391930643	1.5681095197796318	1.4347005461635973	1.308903264718879	1.758145682342317	1.0247588730726673	1.345572396009713	3.0524475579409533	1.381791325685833	3.8083259733977495	2.6964708589398194	0.6424067537763801	2.426331765484925	2.3832578181070394	3.362891450755448	1.366530625809806	3.0989720527408586	1.852078788666389	1.6441288665407077	2.064452472574748	1.544330303513949	5.938416935692827	1.0161312217079623	3.475880504474868	5.935246461109298	6.276387573779649	2.131528625233701	2.7702005243623717	1.1689618648401872	3.7197603823355707	2.1697224301216678	2.024579383510179	3.4351779528713586	3.026887313591448	2.1723347224244165
29	1.4521340319711509	1.0746754345853122	2.0043137285468835	1.3126586855651232	3.7622698746838372	1.4918184364656555	1.9848262240533592	2.546985144599988	0.7302894586829322	0.725227333461628	0.7085744021545197	1.8860931748889327	1.3101314745415822	1.6473084392082	2.55749069844394	1.3494059853515847	1.7374177391930643	1.5681095197796318	1.4347005461635973	1.308903264718879	1.758145682342317	1.0247588730726673	1.345572396009713	3.0524475579409533	1.381791325685833	3.846032171154163	2.6964708589398194	0.6424067537763801	2.426331765484925	2.3832578181070394	3.362891450755448	1.366530625809806	3.0989720527408586	1.852078788666389	1.6791103317862548	2.064452472574748	1.544330303513949	5.938416935692827	1.0161312217079623	3.475880504474868	6.168001224290054	6.276387573779649	2.131528625233701	2.7702005243623717	1.1689618648401872	3.7197603823355707	2.1697224301216678	2.024579383510179	3.4351779528713586	3.026887313591448	2.1723347224244165
30	1.4521340319711509	1.0746754345853122	2.0043137285468835	1.3126586855651232	3.7622698746838372	1.4918184364656555	1.9848262240533592	2.546985144599988	0.7302894586829322	0.725227333461628	0.7085744021545197	1.8860931748889327	1.3101314745415822	1.6473084392082	2.55749069844394	1.3494059853515847	1.7374177391930643	1.5681095197796318	1.4347005461635973	1.308903264718879	1.758145682342317	1.0247588730726673	1.345572396009713	3.0524475579409533	1.381791325685833	3.8083259733977495	2.6964708589398194	0.6424067537763801	2.426331765484925	2.3832578181070394	3.362891450755448	1.366530625809806	3.0989720527408586	1.852078788666389	1.6791103317862548	2.064452472574748	1.544330303513949	5.994439736972948	1.0161312217079623	3.475880504474868	6.168001224290054	6.276387573779649	2.131528625233701	2.7702005243623717	1.1689618648401872	3.7197603823355707	2.1697224301216678	2.024579383510179	3.4351779528713586	3.026887313591448	2.1723347224244165
31	1.4521340319711509	1.0746754345853122	2.0043137285468835	1.3126586855651232	3.7622698746838372	1.4918184364656555	1.9848262240533592	2.546985144599988	0.7302894586829322	0.725227333461628	0.7085744021545197	1.8860931748889327	1.3101314745415822	1.6473084392082	2.55749069844394	1.3494059853515847	1.7374177391930643	1.5681095197796318	1.4347005461635973	1.308903264718879	1.758145682342317	1.0247588730726673	1.345572396009713	3.0524475579409533	1.381791325685833	3.8083259733977495	2.6964708589398194	0.6424067537763801	2.426331765484925	2.3832578181070394	3.362891450755448	1.366530625809806	3.0989720527408586	1.852078788666389	1.6791103317862548	2.064452472574748	1.544330303513949	5.994439736972948	1.0161312217079623	3.475880504474868	6.168001224290054	6.276387573779649	2.131528625233701	2.7702005243623717	1.1689618648401872	3.7585078863182333	2.1697224301216678	2.024579383510179	3.4351779528713586	3.026887313591448	2.1723347224244165
