gene	SRX6979813	SRX6979736	SRX6979634	SRX6979643	SRX6979789	SRX6980129	SRX6979581	SRX6979628	SRX6979631	SRX6979727	SRX6979837	SRX6979608	SRX6979816	SRX6979825	SRX6979766	SRX6979778	SRX6979885	SRX6979745	SRX6979849	SRX6979563	SRX6979533	SRX6979965	SRX6979882	SRX6979852	SRX6979971	SRX6980260	SRX6979760	SRX6980079	SRX6979968	SRX6979593	SRX6980089	SRX6980224	SRX6979798	SRX6980233	SRX6979751	SRX6979733	SRX6979730	SRX6979775	SRX6979697	SRX6979781	SRX6980263	SRX6980132	SRX6979536	SRX6979521	SRX6979667	SRX6980257	SRX6979879	SRX6979613	SRX6979956	SRX6979962	SRX6979685
11	8.571428571428571	15.384615384615385	8.0	10.309278350515465	2.5	4.6875	19.23076923076923	9.090909090909092	8.333333333333334	32.0	0.0	15.625	0.0	6.25	17.857142857142858	9.25925925925926	0.0	8.16326530612245	4.0	15.853658536585366	20.58823529411765	10.526315789473685	10.869565217391305	4.545454545454546	4.3478260869565215	0.0	7.352941176470588	20.0	14.457831325301205	16.666666666666668	2.127659574468085	4.166666666666667	2.4390243902439024	9.448818897637794	7.035175879396985	9.090909090909092	23.80952380952381	10.0	4.166666666666667	5.714285714285714	16.0	2.9411764705882355	11.515151515151516	9.67741935483871	12.121212121212121	7.407407407407407	11.320754716981131	12.5	7.339449541284404	14.814814814814815	22.22222222222222
12	20.0	23.076923076923077	28.0	13.402061855670103	4.166666666666667	10.9375	23.076923076923077	13.636363636363637	13.88888888888889	44.0	0.0	15.625	16.0	10.416666666666666	25.0	22.22222222222222	27.272727272727273	8.16326530612245	20.0	17.073170731707318	20.58823529411765	12.280701754385966	19.565217391304348	4.545454545454546	13.043478260869565	5.0	10.294117647058824	23.333333333333332	21.686746987951807	19.444444444444443	2.127659574468085	16.666666666666668	2.4390243902439024	11.023622047244094	16.582914572864322	9.090909090909092	28.571428571428573	10.0	8.333333333333334	8.571428571428571	32.0	17.647058823529413	14.545454545454545	22.580645161290324	24.242424242424242	14.814814814814815	20.754716981132077	21.875	11.009174311926605	24.691358024691358	25.925925925925927
13	20.0	27.692307692307693	40.0	14.43298969072165	5.833333333333333	10.9375	23.076923076923077	13.636363636363637	13.88888888888889	52.0	0.0	18.75	24.0	12.5	25.0	24.074074074074073	27.272727272727273	8.16326530612245	28.0	18.29268292682927	32.35294117647059	14.035087719298245	21.73913043478261	4.545454545454546	13.043478260869565	5.0	10.294117647058824	23.333333333333332	22.89156626506024	25.0	2.127659574468085	16.666666666666668	2.4390243902439024	13.385826771653543	21.105527638190956	9.090909090909092	28.571428571428573	15.0	8.333333333333334	8.571428571428571	36.0	20.58823529411765	16.96969696969697	35.483870967741936	24.242424242424242	14.814814814814815	20.754716981132077	21.875	13.761467889908257	25.925925925925927	25.925925925925927
14	20.0	33.84615384615385	84.0	22.68041237113402	35.0	23.4375	42.30769230769231	50.0	63.888888888888886	60.0	60.0	28.125	36.0	16.666666666666668	42.857142857142854	29.62962962962963	54.54545454545455	26.53061224489796	48.0	31.70731707317073	61.76470588235294	43.85964912280702	26.08695652173913	40.90909090909091	43.47826086956522	20.0	17.647058823529413	33.333333333333336	38.55421686746988	55.55555555555556	19.148936170212767	20.833333333333332	43.90243902439025	18.89763779527559	29.64824120603015	59.09090909090909	47.61904761904762	25.0	50.0	34.285714285714285	44.0	23.529411764705884	21.21212121212121	61.29032258064516	30.303030303030305	33.333333333333336	26.41509433962264	56.25	31.192660550458715	45.67901234567901	48.148148148148145
15	85.71428571428571	69.23076923076923	92.0	61.855670103092784	80.83333333333333	95.3125	92.3076923076923	90.9090909090909	83.33333333333333	88.0	80.0	96.875	88.0	60.416666666666664	75.0	62.96296296296296	77.27272727272727	48.97959183673469	92.0	68.29268292682927	88.23529411764706	91.2280701754386	47.82608695652174	63.63636363636363	65.21739130434783	75.0	79.41176470588235	70.0	87.95180722891567	69.44444444444444	78.72340425531915	54.166666666666664	85.36585365853658	60.62992125984252	82.91457286432161	95.45454545454545	76.19047619047619	90.0	87.5	82.85714285714286	64.0	85.29411764705883	48.484848484848484	90.3225806451613	84.84848484848484	70.37037037037037	88.67924528301887	84.375	88.07339449541284	93.82716049382717	88.88888888888889
16	85.71428571428571	69.23076923076923	92.0	61.855670103092784	80.83333333333333	95.3125	92.3076923076923	90.9090909090909	83.33333333333333	88.0	84.0	96.875	88.0	60.416666666666664	75.0	62.96296296296296	77.27272727272727	48.97959183673469	92.0	68.29268292682927	88.23529411764706	91.2280701754386	47.82608695652174	63.63636363636363	65.21739130434783	75.0	79.41176470588235	70.0	87.95180722891567	69.44444444444444	78.72340425531915	54.166666666666664	85.36585365853658	61.41732283464567	84.92462311557789	95.45454545454545	76.19047619047619	90.0	87.5	82.85714285714286	64.0	85.29411764705883	48.484848484848484	90.3225806451613	87.87878787878788	70.37037037037037	88.67924528301887	84.375	88.07339449541284	93.82716049382717	88.88888888888889
17	88.57142857142857	73.84615384615384	92.0	65.97938144329896	87.5	96.875	96.15384615384616	90.9090909090909	83.33333333333333	88.0	84.0	96.875	92.0	62.5	82.14285714285714	66.66666666666667	81.81818181818181	57.142857142857146	92.0	71.95121951219512	88.23529411764706	92.98245614035088	56.52173913043478	63.63636363636363	73.91304347826087	75.0	80.88235294117646	86.66666666666667	91.56626506024097	69.44444444444444	82.97872340425532	62.5	85.36585365853658	62.20472440944882	91.95979899497488	95.45454545454545	76.19047619047619	90.0	87.5	85.71428571428571	72.0	88.23529411764706	55.15151515151515	93.54838709677419	93.93939393939394	70.37037037037037	92.45283018867924	84.375	92.66055045871559	93.82716049382717	88.88888888888889
18	97.14285714285714	78.46153846153847	92.0	85.56701030927834	90.83333333333333	96.875	96.15384615384616	90.9090909090909	97.22222222222223	92.0	88.0	96.875	92.0	81.25	82.14285714285714	75.92592592592592	90.9090909090909	71.42857142857143	92.0	84.14634146341463	94.11764705882354	92.98245614035088	78.26086956521739	72.72727272727273	73.91304347826087	75.0	83.82352941176471	90.0	92.7710843373494	75.0	85.1063829787234	75.0	97.5609756097561	69.29133858267717	93.46733668341709	100.0	76.19047619047619	95.0	87.5	88.57142857142857	72.0	94.11764705882354	82.42424242424242	93.54838709677419	96.96969696969697	70.37037037037037	98.11320754716981	87.5	92.66055045871559	97.53086419753086	100.0
19	100.0	83.07692307692308	96.0	88.65979381443299	95.0	98.4375	96.15384615384616	95.45454545454545	97.22222222222223	96.0	92.0	100.0	96.0	85.41666666666667	82.14285714285714	81.48148148148148	90.9090909090909	71.42857142857143	96.0	89.02439024390245	100.0	94.73684210526316	80.43478260869566	81.81818181818181	82.6086956521739	90.0	85.29411764705883	96.66666666666667	95.18072289156626	80.55555555555556	93.61702127659575	87.5	97.5609756097561	72.44094488188976	96.48241206030151	100.0	85.71428571428571	95.0	100.0	94.28571428571429	80.0	100.0	83.63636363636364	93.54838709677419	96.96969696969697	81.48148148148148	98.11320754716981	100.0	95.41284403669725	97.53086419753086	100.0
20	100.0	98.46153846153847	100.0	94.84536082474227	98.33333333333333	100.0	100.0	100.0	97.22222222222223	100.0	92.0	100.0	100.0	95.83333333333333	89.28571428571429	85.18518518518519	100.0	93.87755102040816	96.0	95.1219512195122	100.0	96.49122807017544	89.1304347826087	95.45454545454545	86.95652173913044	95.0	92.6470588235294	96.66666666666667	96.3855421686747	88.88888888888889	93.61702127659575	95.83333333333333	97.5609756097561	77.16535433070867	97.48743718592965	100.0	100.0	100.0	100.0	97.14285714285714	80.0	100.0	87.87878787878788	100.0	100.0	85.18518518518519	100.0	100.0	95.41284403669725	98.76543209876543	100.0
21	100.0	100.0	100.0	97.9381443298969	98.33333333333333	100.0	100.0	100.0	97.22222222222223	100.0	92.0	100.0	100.0	100.0	89.28571428571429	88.88888888888889	100.0	93.87755102040816	96.0	97.5609756097561	100.0	96.49122807017544	97.82608695652173	95.45454545454545	86.95652173913044	95.0	92.6470588235294	96.66666666666667	96.3855421686747	88.88888888888889	93.61702127659575	95.83333333333333	97.5609756097561	78.74015748031496	97.48743718592965	100.0	100.0	100.0	100.0	100.0	88.0	100.0	92.12121212121212	100.0	100.0	85.18518518518519	100.0	100.0	95.41284403669725	98.76543209876543	100.0
22	100.0	100.0	100.0	98.96907216494846	99.16666666666667	100.0	100.0	100.0	100.0	100.0	92.0	100.0	100.0	100.0	89.28571428571429	92.5925925925926	100.0	93.87755102040816	96.0	97.5609756097561	100.0	96.49122807017544	97.82608695652173	95.45454545454545	86.95652173913044	95.0	95.58823529411765	96.66666666666667	97.59036144578313	94.44444444444444	93.61702127659575	95.83333333333333	97.5609756097561	79.5275590551181	98.49246231155779	100.0	100.0	100.0	100.0	100.0	88.0	100.0	93.33333333333333	100.0	100.0	85.18518518518519	100.0	100.0	96.3302752293578	98.76543209876543	100.0
23	100.0	100.0	100.0	98.96907216494846	99.16666666666667	100.0	100.0	100.0	100.0	100.0	92.0	100.0	100.0	100.0	89.28571428571429	92.5925925925926	100.0	93.87755102040816	96.0	97.5609756097561	100.0	96.49122807017544	97.82608695652173	95.45454545454545	86.95652173913044	95.0	95.58823529411765	96.66666666666667	97.59036144578313	94.44444444444444	93.61702127659575	95.83333333333333	97.5609756097561	79.5275590551181	98.49246231155779	100.0	100.0	100.0	100.0	100.0	88.0	100.0	93.33333333333333	100.0	100.0	85.18518518518519	100.0	100.0	96.3302752293578	98.76543209876543	100.0
24	100.0	100.0	100.0	98.96907216494846	99.16666666666667	100.0	100.0	100.0	100.0	100.0	92.0	100.0	100.0	100.0	89.28571428571429	96.29629629629629	100.0	93.87755102040816	96.0	97.5609756097561	100.0	96.49122807017544	97.82608695652173	95.45454545454545	86.95652173913044	95.0	100.0	96.66666666666667	97.59036144578313	94.44444444444444	93.61702127659575	95.83333333333333	97.5609756097561	79.5275590551181	98.49246231155779	100.0	100.0	100.0	100.0	100.0	88.0	100.0	93.33333333333333	100.0	100.0	85.18518518518519	100.0	100.0	96.3302752293578	98.76543209876543	100.0
25	100.0	100.0	100.0	98.96907216494846	99.16666666666667	100.0	100.0	100.0	100.0	100.0	92.0	100.0	100.0	100.0	89.28571428571429	96.29629629629629	100.0	95.91836734693878	96.0	97.5609756097561	100.0	96.49122807017544	97.82608695652173	95.45454545454545	86.95652173913044	95.0	100.0	96.66666666666667	97.59036144578313	94.44444444444444	93.61702127659575	95.83333333333333	97.5609756097561	79.5275590551181	98.49246231155779	100.0	95.23809523809524	100.0	100.0	100.0	88.0	100.0	92.72727272727273	100.0	100.0	85.18518518518519	100.0	100.0	96.3302752293578	98.76543209876543	100.0
26	100.0	100.0	100.0	98.96907216494846	99.16666666666667	100.0	100.0	100.0	100.0	100.0	92.0	100.0	100.0	100.0	89.28571428571429	96.29629629629629	100.0	95.91836734693878	96.0	97.5609756097561	100.0	96.49122807017544	100.0	95.45454545454545	86.95652173913044	95.0	100.0	96.66666666666667	97.59036144578313	94.44444444444444	93.61702127659575	95.83333333333333	97.5609756097561	79.5275590551181	98.49246231155779	100.0	95.23809523809524	100.0	100.0	100.0	88.0	100.0	92.72727272727273	100.0	100.0	85.18518518518519	100.0	100.0	96.3302752293578	98.76543209876543	100.0
27	100.0	100.0	100.0	98.96907216494846	99.16666666666667	100.0	100.0	100.0	100.0	100.0	92.0	100.0	100.0	100.0	89.28571428571429	98.14814814814815	100.0	95.91836734693878	96.0	97.5609756097561	100.0	98.24561403508773	100.0	95.45454545454545	86.95652173913044	95.0	100.0	96.66666666666667	97.59036144578313	94.44444444444444	95.74468085106383	95.83333333333333	100.0	79.5275590551181	99.49748743718592	100.0	95.23809523809524	100.0	100.0	100.0	88.0	100.0	92.72727272727273	100.0	100.0	92.5925925925926	100.0	100.0	96.3302752293578	98.76543209876543	100.0
28	100.0	100.0	100.0	98.96907216494846	99.16666666666667	100.0	100.0	100.0	100.0	100.0	92.0	100.0	100.0	100.0	89.28571428571429	98.14814814814815	100.0	95.91836734693878	96.0	100.0	100.0	98.24561403508773	100.0	95.45454545454545	86.95652173913044	95.0	100.0	96.66666666666667	97.59036144578313	100.0	95.74468085106383	95.83333333333333	100.0	79.5275590551181	99.49748743718592	100.0	95.23809523809524	100.0	100.0	100.0	88.0	100.0	92.72727272727273	100.0	100.0	92.5925925925926	100.0	100.0	97.24770642201835	97.53086419753086	100.0
29	100.0	100.0	100.0	98.96907216494846	99.16666666666667	100.0	100.0	100.0	100.0	100.0	92.0	100.0	100.0	100.0	89.28571428571429	98.14814814814815	100.0	97.95918367346938	96.0	100.0	100.0	98.24561403508773	100.0	95.45454545454545	86.95652173913044	95.0	100.0	96.66666666666667	97.59036144578313	100.0	95.74468085106383	95.83333333333333	100.0	80.31496062992126	99.49748743718592	100.0	95.23809523809524	100.0	100.0	100.0	88.0	100.0	96.36363636363636	100.0	100.0	92.5925925925926	100.0	100.0	97.24770642201835	97.53086419753086	100.0
30	100.0	100.0	100.0	98.96907216494846	99.16666666666667	100.0	100.0	100.0	100.0	100.0	92.0	100.0	100.0	100.0	89.28571428571429	98.14814814814815	100.0	97.95918367346938	96.0	100.0	100.0	98.24561403508773	100.0	95.45454545454545	86.95652173913044	95.0	100.0	96.66666666666667	97.59036144578313	100.0	95.74468085106383	95.83333333333333	100.0	79.5275590551181	99.49748743718592	100.0	95.23809523809524	100.0	100.0	100.0	88.0	100.0	96.36363636363636	100.0	100.0	92.5925925925926	100.0	100.0	98.1651376146789	97.53086419753086	100.0
31	100.0	100.0	100.0	100.0	99.16666666666667	100.0	100.0	100.0	100.0	100.0	92.0	100.0	100.0	100.0	89.28571428571429	98.14814814814815	100.0	97.95918367346938	96.0	100.0	100.0	98.24561403508773	100.0	95.45454545454545	86.95652173913044	95.0	100.0	96.66666666666667	97.59036144578313	100.0	95.74468085106383	95.83333333333333	100.0	79.5275590551181	99.49748743718592	100.0	95.23809523809524	100.0	100.0	100.0	88.0	100.0	96.36363636363636	100.0	100.0	92.5925925925926	100.0	100.0	98.1651376146789	97.53086419753086	100.0
32	100.0	100.0	100.0	100.0	99.16666666666667	100.0	100.0	100.0	100.0	100.0	92.0	100.0	100.0	100.0	89.28571428571429	98.14814814814815	100.0	97.95918367346938	96.0	100.0	100.0	98.24561403508773	100.0	100.0	86.95652173913044	95.0	100.0	96.66666666666667	97.59036144578313	100.0	95.74468085106383	95.83333333333333	100.0	79.5275590551181	99.49748743718592	100.0	95.23809523809524	100.0	100.0	100.0	88.0	100.0	96.36363636363636	100.0	100.0	92.5925925925926	100.0	100.0	98.1651376146789	97.53086419753086	100.0
33	100.0	100.0	100.0	100.0	99.16666666666667	100.0	100.0	100.0	100.0	100.0	92.0	100.0	100.0	100.0	89.28571428571429	98.14814814814815	100.0	97.95918367346938	96.0	100.0	97.05882352941177	98.24561403508773	100.0	100.0	86.95652173913044	90.0	100.0	93.33333333333333	97.59036144578313	100.0	95.74468085106383	87.5	100.0	70.07874015748031	99.49748743718592	100.0	95.23809523809524	100.0	100.0	100.0	88.0	100.0	96.36363636363636	100.0	100.0	92.5925925925926	100.0	100.0	97.24770642201835	97.53086419753086	100.0
34	100.0	100.0	88.0	98.96907216494846	99.16666666666667	100.0	100.0	100.0	97.22222222222223	100.0	92.0	100.0	100.0	97.91666666666667	89.28571428571429	98.14814814814815	100.0	97.95918367346938	96.0	100.0	97.05882352941177	98.24561403508773	100.0	100.0	82.6086956521739	90.0	100.0	93.33333333333333	97.59036144578313	100.0	95.74468085106383	79.16666666666667	100.0	67.71653543307086	99.49748743718592	100.0	95.23809523809524	100.0	100.0	100.0	88.0	100.0	95.15151515151516	100.0	100.0	92.5925925925926	100.0	100.0	96.3302752293578	97.53086419753086	100.0
35	100.0	100.0	88.0	98.96907216494846	99.16666666666667	100.0	100.0	100.0	94.44444444444444	100.0	92.0	100.0	100.0	97.91666666666667	89.28571428571429	98.14814814814815	90.9090909090909	95.91836734693878	96.0	100.0	97.05882352941177	98.24561403508773	100.0	100.0	82.6086956521739	90.0	100.0	93.33333333333333	96.3855421686747	97.22222222222223	95.74468085106383	79.16666666666667	100.0	66.14173228346456	98.99497487437186	100.0	95.23809523809524	100.0	100.0	100.0	88.0	100.0	95.15151515151516	100.0	100.0	92.5925925925926	100.0	96.875	96.3302752293578	96.29629629629629	100.0
36	97.14285714285714	96.92307692307692	88.0	98.96907216494846	98.33333333333333	92.1875	100.0	100.0	75.0	100.0	92.0	96.875	100.0	95.83333333333333	89.28571428571429	98.14814814814815	90.9090909090909	93.87755102040816	96.0	100.0	76.47058823529412	94.73684210526316	93.47826086956522	100.0	82.6086956521739	90.0	100.0	93.33333333333333	89.1566265060241	91.66666666666667	95.74468085106383	75.0	95.1219512195122	66.14173228346456	98.49246231155779	100.0	95.23809523809524	100.0	100.0	100.0	88.0	97.05882352941177	92.72727272727273	100.0	100.0	92.5925925925926	98.11320754716981	93.75	96.3302752293578	95.06172839506173	100.0
37	94.28571428571429	87.6923076923077	60.0	77.31958762886597	83.33333333333333	70.3125	76.92307692307692	95.45454545454545	38.888888888888886	100.0	76.0	87.5	88.0	81.25	78.57142857142857	83.33333333333333	86.36363636363636	89.79591836734694	96.0	92.6829268292683	67.6470588235294	89.47368421052632	69.56521739130434	81.81818181818181	65.21739130434783	85.0	91.17647058823529	76.66666666666667	77.10843373493977	77.77777777777777	89.36170212765957	66.66666666666667	87.8048780487805	58.267716535433074	91.4572864321608	90.9090909090909	76.19047619047619	100.0	95.83333333333333	88.57142857142857	68.0	85.29411764705883	73.33333333333333	87.09677419354838	93.93939393939394	81.48148148148148	90.56603773584905	78.125	84.40366972477064	76.54320987654322	85.18518518518519
38	88.57142857142857	87.6923076923077	60.0	72.16494845360825	75.0	68.75	76.92307692307692	77.27272727272727	38.888888888888886	100.0	76.0	87.5	88.0	79.16666666666667	75.0	83.33333333333333	86.36363636363636	87.75510204081633	96.0	92.6829268292683	64.70588235294117	87.71929824561404	69.56521739130434	81.81818181818181	60.869565217391305	70.0	86.76470588235294	76.66666666666667	74.6987951807229	61.111111111111114	89.36170212765957	45.833333333333336	87.8048780487805	53.54330708661417	90.95477386934674	86.36363636363636	76.19047619047619	100.0	91.66666666666667	82.85714285714286	68.0	85.29411764705883	73.33333333333333	77.41935483870968	93.93939393939394	74.07407407407408	90.56603773584905	68.75	79.81651376146789	75.30864197530865	85.18518518518519
39	85.71428571428571	84.61538461538461	56.0	72.16494845360825	73.33333333333333	68.75	76.92307692307692	77.27272727272727	38.888888888888886	92.0	76.0	87.5	88.0	79.16666666666667	75.0	83.33333333333333	86.36363636363636	87.75510204081633	88.0	92.6829268292683	52.94117647058823	87.71929824561404	69.56521739130434	81.81818181818181	60.869565217391305	70.0	85.29411764705883	76.66666666666667	73.49397590361446	61.111111111111114	89.36170212765957	45.833333333333336	87.8048780487805	51.968503937007874	88.44221105527639	86.36363636363636	76.19047619047619	100.0	91.66666666666667	82.85714285714286	68.0	82.3529411764706	73.33333333333333	77.41935483870968	93.93939393939394	74.07407407407408	90.56603773584905	68.75	77.98165137614679	75.30864197530865	85.18518518518519
40	82.85714285714286	81.53846153846153	56.0	71.1340206185567	70.0	64.0625	69.23076923076923	77.27272727272727	36.111111111111114	92.0	48.0	78.125	84.0	77.08333333333333	75.0	75.92592592592592	77.27272727272727	87.75510204081633	88.0	84.14634146341463	38.23529411764706	80.70175438596492	69.56521739130434	63.63636363636363	60.869565217391305	70.0	79.41176470588235	73.33333333333333	68.67469879518072	55.55555555555556	80.85106382978724	45.833333333333336	80.48780487804878	48.818897637795274	81.90954773869346	77.27272727272727	66.66666666666667	100.0	75.0	74.28571428571429	60.0	82.3529411764706	71.51515151515152	67.74193548387096	84.84848484848484	74.07407407407408	84.90566037735849	62.5	70.64220183486239	69.1358024691358	81.48148148148148
41	71.42857142857143	66.15384615384616	52.0	62.88659793814433	57.5	54.6875	57.69230769230769	68.18181818181819	27.77777777777778	80.0	44.0	75.0	52.0	75.0	75.0	68.51851851851852	63.63636363636363	77.55102040816327	76.0	75.60975609756098	32.35294117647059	73.6842105263158	60.869565217391305	59.09090909090909	56.52173913043478	55.0	70.58823529411765	36.666666666666664	63.855421686746986	55.55555555555556	70.2127659574468	45.833333333333336	78.04878048780488	41.732283464566926	62.311557788944725	68.18181818181819	57.142857142857146	95.0	70.83333333333333	40.0	52.0	70.58823529411765	65.45454545454545	54.83870967741935	57.57575757575758	66.66666666666667	73.58490566037736	56.25	62.38532110091743	55.55555555555556	62.96296296296296
